Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
11215,120,false,0,8,C5,E,C5,E,C5,E,80,DD
11216,130,false,0,8,C5,E,C3,E,C4,E,80,2D
11216,111,false,0,8,11,0,33,0,0,0,0,0
11216,140,false,0,8,C5,E,C4,E,0,40,80,DF
11216,150,false,0,8,0,40,0,40,0,40,80,31
11217,112,false,0,8,11,0,33,0,0,0,0,0
11217,160,false,0,8,0,40,0,40,0,40,80,13
11217,170,false,0,8,0,40,0,0,0,0,80,73
11217,180,false,0,8,34,35,34,5F,0,40,70,9F
11218,1E0,false,0,8,14,3B,0,0,0,0,80,E1
11218,113,false,0,8,11,0,33,0,0,0,0,0
11218,221,false,0,8,0,0,0,0,0,0,0,0
11218,114,false,0,8,11,0,33,0,0,0,0,0
11219,121,false,0,8,C2,E,C1,E,C0,E,80,A
11219,131,false,0,8,BF,E,BF,E,C1,E,80,D3
11219,141,false,0,8,C0,E,C0,E,0,40,80,3B
11219,151,false,0,8,0,40,0,40,0,40,80,54
11220,161,false,0,8,0,40,0,40,0,40,80,76
11220,115,false,0,8,11,0,33,0,0,0,0,0
11220,171,false,0,8,0,40,0,0,0,0,80,16
11220,181,false,0,8,34,34,34,5F,0,40,70,BC
11221,1E1,false,0,8,F,3B,0,0,0,0,80,8
11221,116,false,0,8,11,0,33,0,0,0,0,0
11221,222,false,0,8,0,0,0,0,0,0,0,0
11221,117,false,0,8,11,0,33,0,0,0,0,0
11222,122,false,0,8,C2,E,C2,E,C1,E,80,94
11222,132,false,0,8,C1,E,C2,E,C1,E,80,6D
11222,142,false,0,8,C1,E,C1,E,0,40,80,A3
11222,152,false,0,8,0,40,0,40,0,40,80,FB
11223,118,false,0,8,11,0,33,0,0,0,0,0
11223,162,false,0,8,0,40,0,40,0,40,80,D9
11223,172,false,0,8,0,40,0,0,0,0,80,B9
11223,182,false,0,8,34,34,34,5F,0,40,70,13
11224,1E2,false,0,8,1E,3B,0,0,0,0,80,43
11224,119,false,0,8,11,0,33,0,0,0,0,0
11224,223,false,0,8,0,0,0,0,0,0,0,0
11224,11A,false,0,8,11,0,33,0,0,0,0,0
11225,123,false,0,8,C0,E,C0,E,BF,E,80,DE
11225,133,false,0,8,BF,E,C0,E,BD,E,80,97
11225,143,false,0,8,C0,E,C1,E,0,40,80,9B
11225,153,false,0,8,0,40,0,40,0,40,80,9E
11226,163,false,0,8,0,40,0,40,0,40,80,BC
11226,11B,false,0,8,11,0,33,0,0,0,0,0
11226,173,false,0,8,0,40,0,0,0,0,80,DC
11226,183,false,0,8,33,33,33,5F,0,40,70,3C
11227,1E3,false,0,8,F,3B,0,0,0,0,80,C2
11227,224,false,0,8,0,0,0,0,0,0,0,0
11227,124,false,0,8,C1,E,C0,E,C1,E,80,E4
11228,134,false,0,8,C1,E,C2,E,C1,E,80,2E
11228,144,false,0,8,C1,E,C1,E,0,40,80,E0
11228,154,false,0,8,0,40,0,40,0,40,80,B8
11228,164,false,0,8,0,40,0,40,0,40,80,9A
11229,174,false,0,8,0,40,0,0,0,0,80,FA
11229,184,false,0,8,33,33,33,5F,0,40,70,1A
11229,1E4,false,0,8,11,3B,0,0,0,0,80,5C
11229,225,false,0,8,0,0,0,0,0,0,0,0
11230,125,false,0,8,C1,E,C1,E,C1,E,80,EB
11230,135,false,0,8,C0,E,C2,E,C2,E,80,9A
11230,145,false,0,8,C1,E,C1,E,0,40,80,85
11230,155,false,0,8,0,40,0,40,0,40,80,DD
11231,165,false,0,8,0,40,0,40,0,40,80,FF
11231,175,false,0,8,0,40,0,0,0,0,80,9F
11231,185,false,0,8,34,34,34,5F,0,40,70,35
11231,1E5,false,0,8,1C,3B,0,0,0,0,80,DF
11232,226,false,0,8,0,0,0,0,0,0,0,0
11232,186,false,0,8,34,34,34,5F,0,40,70,9A
11232,126,false,0,8,C3,E,C2,E,C3,E,80,43
11233,136,false,0,8,C1,E,C2,E,C2,E,80,68
11233,146,false,0,8,C3,E,C3,E,0,40,80,44
11233,156,false,0,8,0,40,0,40,0,40,80,72
11233,166,false,0,8,0,40,0,40,0,40,80,50
11234,176,false,0,8,0,40,0,0,0,0,80,30
11234,187,false,0,8,34,34,34,5F,0,40,70,FF
11234,1E6,false,0,8,10,3B,0,0,0,0,80,CB
11234,227,false,0,8,0,0,0,0,0,0,0,0
11235,127,false,0,8,C1,E,C3,E,C1,E,80,F5
11235,137,false,0,8,C3,E,C2,E,C2,E,80,B7
11235,147,false,0,8,C3,E,C3,E,0,40,80,21
11235,157,false,0,8,0,40,0,40,0,40,80,17
11236,167,false,0,8,0,40,0,40,0,40,80,35
11236,177,false,0,8,0,40,0,0,0,0,80,55
11236,188,false,0,8,34,34,34,5F,0,40,70,D6
11236,1E7,false,0,8,1A,3B,0,0,0,0,80,C6
11236,228,false,0,8,0,0,0,0,0,0,0,0
11237,189,false,0,8,33,34,34,5F,0,40,70,3D
11237,128,false,0,8,C2,E,C2,E,C2,E,80,DD
11238,138,false,0,8,C2,E,C2,E,C1,E,80,4F
11238,148,false,0,8,C2,E,C2,E,0,40,80,3F
11238,158,false,0,8,0,40,0,40,0,40,80,3E
11238,168,false,0,8,0,40,0,40,0,40,80,1C
11239,178,false,0,8,0,40,0,0,0,0,80,7C
11239,18A,false,0,8,33,33,33,5F,0,40,70,56
11239,1E8,false,0,8,C,3B,0,0,0,0,80,85
11239,229,false,0,8,0,0,0,0,0,0,0,0
11240,129,false,0,8,C1,E,C1,E,C1,E,80,6D
11240,139,false,0,8,C0,E,C2,E,C3,E,80,93
11240,149,false,0,8,C0,E,C3,E,0,40,80,8A
11240,159,false,0,8,0,40,0,40,0,40,80,5B
11241,169,false,0,8,0,40,0,40,0,40,80,79
11241,179,false,0,8,0,40,0,0,0,0,80,19
11241,18B,false,0,8,34,34,34,5F,0,40,70,79
11241,1E9,false,0,8,11,3B,0,0,0,0,80,BF
11241,22A,false,0,8,0,0,0,0,0,0,0,0
11242,12A,false,0,8,C3,E,C2,E,C2,E,80,4A
11243,13A,false,0,8,C2,E,C2,E,C1,E,80,85
11243,14A,false,0,8,C2,E,C2,E,0,40,80,F5
11243,15A,false,0,8,0,40,0,40,0,40,80,F4
11243,16A,false,0,8,0,40,0,40,0,40,80,D6
11244,17A,false,0,8,0,40,0,0,0,0,80,B6
11244,1EA,false,0,8,10,3B,0,0,0,0,80,4D
11244,22B,false,0,8,0,0,0,0,0,0,0,0
11244,A0,false,0,8,B8,0,0,0,0,0,FF,FF
11245,12B,false,0,8,C2,E,C2,E,C1,E,80,FE
11245,13B,false,0,8,C3,E,C3,E,C2,E,80,5B
11245,14B,false,0,8,C2,E,C3,E,0,40,80,FA
11245,15B,false,0,8,0,40,0,40,0,40,80,91
11245,16B,false,0,8,0,40,0,40,0,40,80,B3
11246,F4,false,0,8,0,B8,F7,D9,18,9F,0,0
11246,17B,false,0,8,0,40,0,0,0,0,80,D3
11246,1EB,false,0,8,1A,3B,0,0,0,0,80,40
11248,100,false,0,8,0,0,0,0,0,0,30,15
11249,101,false,0,8,0,0,0,0,0,0,30,70
11250,102,false,0,8,0,0,0,0,0,0,30,DF
11251,103,false,0,8,0,0,0,0,0,0,30,BA
11252,104,false,0,8,0,0,0,0,0,0,30,9C
11253,105,false,0,8,0,0,0,0,0,0,30,F9
11254,106,false,0,8,0,0,0,0,0,0,30,56
11255,107,false,0,8,0,0,0,0,0,0,30,33
11256,108,false,0,8,0,0,0,0,0,0,30,1A
11256,1D0,false,0,8,22,99,29,22,22,22,99,99
11257,109,false,0,8,0,0,0,0,0,0,30,7F
11257,1D1,false,0,8,22,99,29,22,22,22,99,99
11258,10A,false,0,8,0,0,0,0,0,0,30,D0
11258,1D2,false,0,8,22,99,29,22,22,22,99,99
11259,10B,false,0,8,0,0,0,0,0,0,30,B5
11259,1D3,false,0,8,22,99,29,22,22,22,99,99
11260,1D4,false,0,8,22,99,29,22,22,22,99,99
11261,1D5,false,0,8,22,99,29,22,22,22,99,99
11262,220,false,0,8,0,0,0,0,0,0,0,0
11262,1D6,false,0,8,22,99,29,22,22,22,99,99
11263,221,false,0,8,0,0,0,0,0,0,0,0
11263,1D7,false,0,8,22,99,29,22,22,22,99,99
11264,222,false,0,8,0,0,0,0,0,0,0,0
11264,1D8,false,0,8,22,99,29,22,22,22,99,99
11265,223,false,0,8,0,0,0,0,0,0,0,0
11265,1D9,false,0,8,22,99,29,22,22,22,99,99
11266,224,false,0,8,0,0,0,0,0,0,0,0
11266,1DA,false,0,8,22,99,29,22,22,22,99,99
11267,225,false,0,8,0,0,0,0,0,0,0,0
11267,1DB,false,0,8,22,99,29,22,22,22,99,99
11268,226,false,0,8,0,0,0,0,0,0,0,0
11269,227,false,0,8,0,0,0,0,0,0,0,0
11270,228,false,0,8,0,0,0,0,0,0,0,0
11271,229,false,0,8,0,0,0,0,0,0,0,0
11272,22A,false,0,8,0,0,0,0,0,0,0,0
11273,22B,false,0,8,0,0,0,0,0,0,0,0
11274,A0,false,0,8,CF,0,0,0,0,0,FF,FF
11275,F4,false,0,8,0,CF,F7,D9,18,9F,0,0
11280,1C0,false,0,8,22,11,92,22,22,22,42,22
11281,1C1,false,0,8,22,11,92,22,22,22,42,22
11282,1C2,false,0,8,22,11,92,22,22,22,42,22
11283,1C3,false,0,8,22,11,92,22,22,22,42,22
11284,1C4,false,0,8,22,11,92,22,22,22,42,22
11284,94,false,0,2,A7,86,,,,,,
11285,1C5,false,0,8,22,11,92,22,22,22,42,22
11286,1C6,false,0,8,22,11,92,22,22,22,42,22
11287,1C7,false,0,8,22,11,92,22,22,22,42,22
11288,1C8,false,0,8,22,11,92,22,22,22,42,22
11289,1C9,false,0,8,22,11,92,22,22,22,42,22
11290,1CA,false,0,8,22,11,92,22,22,22,42,22
11291,1CB,false,0,8,22,11,92,22,22,22,42,22
11294,200,false,0,8,0,0,40,51,3C,0,C,0
11295,201,false,0,8,0,0,40,3D,37,0,0,0
11296,202,false,0,8,0,0,40,3E,37,0,0,0
11297,203,false,0,8,0,0,40,39,37,0,0,0
11298,100,false,0,8,0,0,0,0,0,0,40,4C
11298,204,false,0,8,0,0,40,36,36,0,0,0
11299,101,false,0,8,0,0,0,0,0,0,40,29
11299,205,false,0,8,0,0,40,41,37,0,0,0
11300,102,false,0,8,0,0,0,0,0,0,40,86
11300,206,false,0,8,0,0,40,3F,37,0,0,0
11301,103,false,0,8,0,0,0,0,0,0,40,E3
11301,207,false,0,8,0,0,40,35,37,0,0,0
11302,104,false,0,8,0,0,0,0,0,0,40,C5
11302,208,false,0,8,0,0,40,35,37,0,0,0
11303,105,false,0,8,0,0,0,0,0,0,40,A0
11303,209,false,0,8,0,0,40,40,37,0,0,0
11304,106,false,0,8,0,0,0,0,0,0,40,F
11304,20A,false,0,8,0,0,40,40,37,0,0,0
11305,107,false,0,8,0,0,0,0,0,0,40,6A
11305,20B,false,0,8,0,0,40,3C,37,0,0,0
11306,108,false,0,8,0,0,0,0,0,0,40,43
11307,109,false,0,8,0,0,0,0,0,0,40,26
11308,10A,false,0,8,0,0,0,0,0,0,40,89
11309,10B,false,0,8,0,0,0,0,0,0,40,EC
11312,FC,false,0,8,45,A,0,0,0,0,10,8D
11312,220,false,0,8,0,0,0,0,0,0,0,0
11312,80,false,0,8,C0,E,0,0,40,1,B0,4C
11313,83,false,0,8,C0,E,0,0,40,1,B0,E3
11313,86,false,0,8,C0,E,0,0,40,1,B0,F
11313,89,false,0,8,C0,E,0,0,40,1,B0,26
11313,87,false,0,8,C0,E,0,0,40,1,B0,6A
11314,8A,false,0,8,C0,E,0,0,40,1,B0,89
11314,88,false,0,8,C0,E,0,0,40,1,B0,43
11314,8B,false,0,8,C0,E,0,0,40,1,B0,EC
11314,84,false,0,8,C0,E,0,0,40,1,B0,C5
11315,81,false,0,8,C0,E,0,0,40,1,B0,29
11315,85,false,0,8,C0,E,0,0,40,1,B0,A0
11315,82,false,0,8,C0,E,0,0,40,1,B0,86
11315,110,false,0,8,11,0,33,0,0,0,0,0
11316,120,false,0,8,C5,E,C5,E,C5,E,90,10
11316,130,false,0,8,C5,E,C3,E,C4,E,90,E0
11316,140,false,0,8,C4,E,C5,E,0,40,90,25
11316,111,false,0,8,11,0,33,0,0,0,0,0
11316,150,false,0,8,0,40,0,40,0,40,90,FC
11317,160,false,0,8,0,40,0,40,0,40,90,DE
11317,170,false,0,8,0,40,0,0,0,0,90,BE
11317,112,false,0,8,11,0,33,0,0,0,0,0
11317,180,false,0,8,34,35,34,5F,0,40,80,E0
11318,1E0,false,0,8,14,3B,0,0,0,0,90,2C
11318,221,false,0,8,0,0,0,0,0,0,0,0
11318,113,false,0,8,11,0,33,0,0,0,0,0
11318,181,false,0,8,34,34,34,5F,0,40,80,C3
11319,114,false,0,8,11,0,33,0,0,0,0,0
11319,121,false,0,8,C2,E,C1,E,C0,E,90,C7
11319,131,false,0,8,BF,E,BF,E,C1,E,90,1E
11320,141,false,0,8,C0,E,C0,E,0,40,90,F6
11320,151,false,0,8,0,40,0,40,0,40,90,99
11320,161,false,0,8,0,40,0,40,0,40,90,BB
11320,115,false,0,8,11,0,33,0,0,0,0,0
11321,171,false,0,8,0,40,0,0,0,0,90,DB
11321,182,false,0,8,34,34,34,5F,0,40,80,6C
11321,1E1,false,0,8,F,3B,0,0,0,0,90,C5
11321,116,false,0,8,11,0,33,0,0,0,0,0
11322,222,false,0,8,0,0,0,0,0,0,0,0
11322,117,false,0,8,11,0,33,0,0,0,0,0
11322,122,false,0,8,C2,E,C2,E,C1,E,90,59
11322,132,false,0,8,C1,E,C2,E,C1,E,90,A0
11323,142,false,0,8,C1,E,C1,E,0,40,90,6E
11323,152,false,0,8,0,40,0,40,0,40,90,36
11323,162,false,0,8,0,40,0,40,0,40,90,14
11323,118,false,0,8,11,0,33,0,0,0,0,0
11324,172,false,0,8,0,40,0,0,0,0,90,74
11324,183,false,0,8,33,33,33,5F,0,40,80,43
11324,1E2,false,0,8,1E,3B,0,0,0,0,90,8E
11324,119,false,0,8,11,0,33,0,0,0,0,0
11325,223,false,0,8,0,0,0,0,0,0,0,0
11325,11A,false,0,8,11,0,33,0,0,0,0,0
11325,123,false,0,8,BF,E,C0,E,BF,E,90,47
11325,133,false,0,8,BF,E,C0,E,BE,E,90,D6
11326,143,false,0,8,C0,E,C1,E,0,40,90,56
11326,153,false,0,8,0,40,0,40,0,40,90,53
11326,11B,false,0,8,11,0,33,0,0,0,0,0
11326,163,false,0,8,0,40,0,40,0,40,90,71
11327,173,false,0,8,0,40,0,0,0,0,90,11
11327,184,false,0,8,33,33,33,5F,0,40,80,65
11327,1E3,false,0,8,F,3B,0,0,0,0,90,F
11327,224,false,0,8,0,0,0,0,0,0,0,0
11328,124,false,0,8,C1,E,C0,E,C1,E,90,29
11328,134,false,0,8,C1,E,C2,E,C1,E,90,E3
11328,144,false,0,8,C1,E,C1,E,0,40,90,2D
11329,154,false,0,8,0,40,0,40,0,40,90,75
11329,164,false,0,8,0,40,0,40,0,40,90,57
11329,174,false,0,8,0,40,0,0,0,0,90,37
11329,185,false,0,8,34,34,34,5F,0,40,80,4A
11330,1E4,false,0,8,11,3B,0,0,0,0,90,91
11330,225,false,0,8,0,0,0,0,0,0,0,0
11330,125,false,0,8,C2,E,C1,E,C2,E,90,4D
11330,135,false,0,8,C0,E,C2,E,C1,E,90,DB
11331,145,false,0,8,C2,E,C0,E,0,40,90,C5
11331,155,false,0,8,0,40,0,40,0,40,90,10
11331,165,false,0,8,0,40,0,40,0,40,90,32
11331,175,false,0,8,0,40,0,0,0,0,90,52
11332,186,false,0,8,34,34,34,5F,0,40,80,E5
11332,1E5,false,0,8,13,3B,0,0,0,0,90,4E
11332,226,false,0,8,0,0,0,0,0,0,0,0
11332,187,false,0,8,34,34,34,5F,0,40,80,80
11333,126,false,0,8,C3,E,C2,E,C3,E,90,8E
11333,136,false,0,8,C1,E,C2,E,C2,E,90,A5
11333,146,false,0,8,C3,E,C3,E,0,40,90,89
11334,156,false,0,8,0,40,0,40,0,40,90,BF
11334,166,false,0,8,0,40,0,40,0,40,90,9D
11334,176,false,0,8,0,40,0,0,0,0,90,FD
11334,A0,false,0,8,B8,1,0,0,0,0,FF,FF
11335,188,false,0,8,34,34,34,5F,0,40,80,A9
11335,1E6,false,0,8,10,3B,0,0,0,0,90,6
11335,227,false,0,8,0,0,0,0,0,0,0,0
11335,F4,false,0,8,1,B8,F7,D9,18,9F,0,0
11336,189,false,0,8,33,34,34,5F,0,40,80,42
11336,127,false,0,8,C1,E,C3,E,C1,E,90,38
11336,137,false,0,8,C3,E,C2,E,C2,E,90,7A
11336,147,false,0,8,C3,E,C3,E,0,40,90,EC
11337,157,false,0,8,0,40,0,40,0,40,90,DA
11337,167,false,0,8,0,40,0,40,0,40,90,F8
11337,177,false,0,8,0,40,0,0,0,0,90,98
11337,18A,false,0,8,33,33,33,5F,0,40,80,29
11338,1E7,false,0,8,1A,3B,0,0,0,0,90,B
11338,228,false,0,8,0,0,0,0,0,0,0,0
11338,128,false,0,8,C2,E,C2,E,C2,E,90,10
11338,138,false,0,8,C2,E,C2,E,C1,E,90,82
11339,148,false,0,8,C2,E,C2,E,0,40,90,F2
11339,158,false,0,8,0,40,0,40,0,40,90,F3
11339,168,false,0,8,0,40,0,40,0,40,90,D1
11339,178,false,0,8,0,40,0,0,0,0,90,B1
11340,18B,false,0,8,34,34,34,5F,0,40,80,6
11340,1E8,false,0,8,C,3B,0,0,0,0,90,48
11340,229,false,0,8,0,0,0,0,0,0,0,0
11341,129,false,0,8,C1,E,C1,E,C1,E,90,A0
11341,139,false,0,8,C0,E,C2,E,C3,E,90,5E
11341,149,false,0,8,C0,E,C3,E,0,40,90,47
11342,159,false,0,8,0,40,0,40,0,40,90,96
11342,169,false,0,8,0,40,0,40,0,40,90,B4
11342,179,false,0,8,0,40,0,0,0,0,90,D4
11342,1E9,false,0,8,11,3B,0,0,0,0,90,72
11343,22A,false,0,8,0,0,0,0,0,0,0,0
11343,12A,false,0,8,C3,E,C2,E,C2,E,90,87
11343,13A,false,0,8,C2,E,C3,E,C1,E,90,22
11343,14A,false,0,8,C2,E,C2,E,0,40,90,38
11344,15A,false,0,8,0,40,0,40,0,40,90,39
11344,16A,false,0,8,0,40,0,40,0,40,90,1B
11344,17A,false,0,8,0,40,0,0,0,0,90,7B
11344,1EA,false,0,8,10,3B,0,0,0,0,90,80
11345,22B,false,0,8,0,0,0,0,0,0,0,0
11345,12B,false,0,8,C2,E,C2,E,C2,E,90,BF
11345,13B,false,0,8,C3,E,C3,E,C2,E,90,96
11345,14B,false,0,8,C2,E,C3,E,0,40,90,37
11346,15B,false,0,8,0,40,0,40,0,40,90,5C
11346,16B,false,0,8,0,40,0,40,0,40,90,7E
11346,17B,false,0,8,0,40,0,0,0,0,90,1E
11346,1EB,false,0,8,1A,3B,0,0,0,0,90,8D
11348,100,false,0,8,0,0,0,0,0,0,50,81
11349,101,false,0,8,0,0,0,0,0,0,50,E4
11350,102,false,0,8,0,0,0,0,0,0,50,4B
11351,103,false,0,8,0,0,0,0,0,0,50,2E
11352,104,false,0,8,0,0,0,0,0,0,50,8
11353,105,false,0,8,0,0,0,0,0,0,50,6D
11354,106,false,0,8,0,0,0,0,0,0,50,C2
11355,107,false,0,8,0,0,0,0,0,0,50,A7
11356,108,false,0,8,0,0,0,0,0,0,50,8E
11357,109,false,0,8,0,0,0,0,0,0,50,EB
11358,10A,false,0,8,0,0,0,0,0,0,50,44
11359,10B,false,0,8,0,0,0,0,0,0,50,21
11362,220,false,0,8,0,0,0,0,0,0,0,0
11363,221,false,0,8,0,0,0,0,0,0,0,0
11364,222,false,0,8,0,0,0,0,0,0,0,0
11364,A0,false,0,8,CF,1,0,0,0,0,FF,FF
11365,F4,false,0,8,1,CF,F7,D9,18,9F,0,0
11365,223,false,0,8,0,0,0,0,0,0,0,0
11366,224,false,0,8,0,0,0,0,0,0,0,0
11367,225,false,0,8,0,0,0,0,0,0,0,0
11368,226,false,0,8,0,0,0,0,0,0,0,0
11369,227,false,0,8,0,0,0,0,0,0,0,0
11370,228,false,0,8,0,0,0,0,0,0,0,0
11371,229,false,0,8,0,0,0,0,0,0,0,0
11372,22A,false,0,8,0,0,0,0,0,0,0,0
11373,22B,false,0,8,0,0,0,0,0,0,0,0
11394,200,false,0,8,0,0,40,51,3C,0,C,0
11395,201,false,0,8,0,0,40,3D,37,0,0,0
11396,202,false,0,8,0,0,40,3E,37,0,0,0
11397,203,false,0,8,0,0,40,39,37,0,0,0
11398,100,false,0,8,0,0,0,0,0,0,60,CB
11398,204,false,0,8,0,0,40,36,36,0,0,0
11399,101,false,0,8,0,0,0,0,0,0,60,AE
11399,205,false,0,8,0,0,40,41,37,0,0,0
11400,102,false,0,8,0,0,0,0,0,0,60,1
11400,206,false,0,8,0,0,40,40,37,0,0,0
11401,103,false,0,8,0,0,0,0,0,0,60,64
11402,207,false,0,8,0,0,40,35,37,0,0,0
11402,104,false,0,8,0,0,0,0,0,0,60,42
11402,208,false,0,8,0,0,40,35,37,0,0,0
11403,105,false,0,8,0,0,0,0,0,0,60,27
11403,209,false,0,8,0,0,40,40,37,0,0,0
11404,106,false,0,8,0,0,0,0,0,0,60,88
11404,20A,false,0,8,0,0,40,40,37,0,0,0
11405,107,false,0,8,0,0,0,0,0,0,60,ED
11405,20B,false,0,8,0,0,40,3C,37,0,0,0
11406,108,false,0,8,0,0,0,0,0,0,60,C4
11407,109,false,0,8,0,0,0,0,0,0,60,A1
11408,10A,false,0,8,0,0,0,0,0,0,60,E
11409,10B,false,0,8,0,0,0,0,0,0,60,6B
11412,220,false,0,8,0,0,0,0,0,0,0,0
11413,83,false,0,8,C0,E,0,0,40,1,C0,BA
11413,86,false,0,8,C0,E,0,0,40,1,C0,56
11413,89,false,0,8,C0,E,0,0,40,1,C0,7F
11413,87,false,0,8,C0,E,0,0,40,1,C0,33
11413,8A,false,0,8,C0,E,0,0,40,1,C0,D0
11414,88,false,0,8,C0,E,0,0,40,1,C0,1A
11414,8B,false,0,8,C0,E,0,0,40,1,C0,B5
11414,84,false,0,8,C0,E,0,0,40,1,C0,9C
11414,80,false,0,8,C0,E,0,0,40,1,C0,15
11415,85,false,0,8,C0,E,0,0,40,1,C0,F9
11415,81,false,0,8,C0,E,0,0,40,1,C0,70
11415,113,false,0,8,11,0,33,0,0,0,0,0
11415,82,false,0,8,C0,E,0,0,40,1,C0,DF
11416,123,false,0,8,BF,E,C0,E,BF,E,A0,D
11416,133,false,0,8,BF,E,C1,E,BE,E,A0,F6
11416,143,false,0,8,C0,E,C1,E,0,40,A0,1C
11416,153,false,0,8,0,40,0,40,0,40,A0,19
11417,114,false,0,8,11,0,33,0,0,0,0,0
11417,163,false,0,8,0,40,0,40,0,40,A0,3B
11417,173,false,0,8,0,40,0,0,0,0,A0,5B
11417,183,false,0,8,33,33,33,5F,0,40,90,8E
11418,115,false,0,8,11,0,33,0,0,0,0,0
11418,1E3,false,0,8,F,3B,0,0,0,0,A0,45
11418,221,false,0,8,0,0,0,0,0,0,0,0
11418,116,false,0,8,11,0,33,0,0,0,0,0
11419,124,false,0,8,C1,E,C0,E,C1,E,A0,63
11419,134,false,0,8,C1,E,C2,E,C1,E,A0,A9
11419,144,false,0,8,C1,E,C1,E,0,40,A0,67
11419,154,false,0,8,0,40,0,40,0,40,A0,3F
11420,117,false,0,8,11,0,33,0,0,0,0,0
11420,164,false,0,8,0,40,0,40,0,40,A0,1D
11420,174,false,0,8,0,40,0,0,0,0,A0,7D
11420,184,false,0,8,33,33,33,5F,0,40,90,A8
11420,118,false,0,8,11,0,33,0,0,0,0,0
11421,1E4,false,0,8,11,3B,0,0,0,0,A0,DB
11421,222,false,0,8,0,0,0,0,0,0,0,0
11421,119,false,0,8,11,0,33,0,0,0,0,0
11421,125,false,0,8,C1,E,C1,E,C2,E,A0,E0
11422,135,false,0,8,C0,E,C2,E,C1,E,A0,91
11422,145,false,0,8,C1,E,C0,E,0,40,A0,68
11422,155,false,0,8,0,40,0,40,0,40,A0,5A
11422,11A,false,0,8,11,0,33,0,0,0,0,0
11423,165,false,0,8,0,40,0,40,0,40,A0,78
11423,175,false,0,8,0,40,0,0,0,0,A0,18
11423,185,false,0,8,34,34,34,5F,0,40,90,87
11423,1E5,false,0,8,13,3B,0,0,0,0,A0,4
11424,11B,false,0,8,11,0,33,0,0,0,0,0
11424,223,false,0,8,0,0,0,0,0,0,0,0
11424,110,false,0,8,11,0,33,0,0,0,0,0
11424,A0,false,0,8,B8,2,0,0,0,0,FF,FF
11425,126,false,0,8,C3,E,C2,E,C2,E,A0,4B
11425,136,false,0,8,C1,E,C2,E,C2,E,A0,EF
11425,146,false,0,8,C3,E,C3,E,0,40,A0,C3
11425,F4,false,0,8,2,B8,F7,D9,18,9F,0,0
11426,111,false,0,8,11,0,33,0,0,0,0,0
11426,156,false,0,8,0,40,0,40,0,40,A0,F5
11426,166,false,0,8,0,40,0,40,0,40,A0,D7
11426,176,false,0,8,0,40,0,0,0,0,A0,B7
11427,112,false,0,8,11,0,33,0,0,0,0,0
11427,186,false,0,8,34,34,34,5F,0,40,90,28
11427,1E6,false,0,8,10,3B,0,0,0,0,A0,4C
11427,224,false,0,8,0,0,0,0,0,0,0,0
11428,187,false,0,8,34,34,34,5F,0,40,90,4D
11428,127,false,0,8,C1,E,C3,E,C1,E,A0,72
11428,137,false,0,8,C3,E,C3,E,C2,E,A0,5A
11429,147,false,0,8,C3,E,C3,E,0,40,A0,A6
11429,157,false,0,8,0,40,0,40,0,40,A0,90
11429,167,false,0,8,0,40,0,40,0,40,A0,B2
11429,177,false,0,8,0,40,0,0,0,0,A0,D2
11430,188,false,0,8,34,34,34,5F,0,40,90,64
11430,1E7,false,0,8,1A,3B,0,0,0,0,A0,41
11430,225,false,0,8,0,0,0,0,0,0,0,0
11430,128,false,0,8,C2,E,C2,E,C2,E,A0,5A
11431,138,false,0,8,C3,E,C2,E,C1,E,A0,95
11431,148,false,0,8,C2,E,C2,E,0,40,A0,B8
11431,158,false,0,8,0,40,0,40,0,40,A0,B9
11431,168,false,0,8,0,40,0,40,0,40,A0,9B
11432,178,false,0,8,0,40,0,0,0,0,A0,FB
11432,189,false,0,8,33,34,34,5F,0,40,90,8F
11432,1E8,false,0,8,C,3B,0,0,0,0,A0,2
11432,226,false,0,8,0,0,0,0,0,0,0,0
11433,18A,false,0,8,33,33,33,5F,0,40,90,E4
11433,129,false,0,8,C1,E,C1,E,C1,E,A0,EA
11433,139,false,0,8,C0,E,C2,E,C3,E,A0,14
11434,149,false,0,8,C1,E,C3,E,0,40,A0,50
11434,159,false,0,8,0,40,0,40,0,40,A0,DC
11434,169,false,0,8,0,40,0,40,0,40,A0,FE
11434,179,false,0,8,0,40,0,0,0,0,A0,9E
11435,18B,false,0,8,34,34,34,5F,0,40,90,CB
11435,1E9,false,0,8,11,3B,0,0,0,0,A0,38
11435,227,false,0,8,0,0,0,0,0,0,0,0
11435,12A,false,0,8,C3,E,C2,E,C2,E,A0,CD
11436,13A,false,0,8,C2,E,C3,E,C1,E,A0,68
11436,14A,false,0,8,C2,E,C2,E,0,40,A0,72
11436,15A,false,0,8,0,40,0,40,0,40,A0,73
11436,16A,false,0,8,0,40,0,40,0,40,A0,51
11437,17A,false,0,8,0,40,0,0,0,0,A0,31
11437,180,false,0,8,34,35,34,5F,0,40,90,2D
11437,1EA,false,0,8,10,3B,0,0,0,0,A0,CA
11437,228,false,0,8,0,0,0,0,0,0,0,0
11438,181,false,0,8,34,34,34,5F,0,40,90,E
11438,12B,false,0,8,C2,E,C2,E,C1,E,A0,79
11438,13B,false,0,8,C4,E,C3,E,C2,E,A0,52
